scenario;vitesse_cible_kmh;vitesse_cible_mph;troncon;km_debut;km_fin;mille_debut;mille_fin;longueur_km;longueur_mille;degre_courbure_actuel_max_deg;R_actuel_min_m;degre_courbure_cible_max_deg;rayon_cible_m;gare_amont;gare_aval
S1;200;124.3;Ott-TO;231.71;231.75;143.98;144.0;0.04;0.02;0.7;2481;0.64;2724;Napanee;Belleville
S1;200;124.3;Ott-TO;236.47;237.05;146.94;147.3;0.58;0.36;0.83;2096;0.64;2724;Napanee;Belleville
S1;200;124.3;Ott-TO;239.02;241.68;148.52;150.17;2.64;1.64;1.02;1707;0.64;2724;Napanee;Belleville
S1;200;124.3;Ott-TO;249.32;255.1;154.92;158.51;5.74;3.57;1.06;1647;0.64;2724;Napanee;Belleville
S1;200;124.3;Ott-TO;279.71;282.89;173.8;175.78;3.14;1.95;0.95;1846;0.64;2724;Belleville;Trenton Junction
S1;200;124.3;Ott-TO;283.98;284.59;176.46;176.84;0.61;0.38;0.85;2058;0.64;2724;Trenton Junction;Cobourg
S1;200;124.3;Ott-TO;294.1;304.81;182.75;189.4;10.7;6.65;0.93;1877;0.64;2724;Trenton Junction;Cobourg
S1;200;124.3;Ott-TO;330.51;338.97;205.37;210.63;8.39;5.21;2.63;663;0.64;2724;Trenton Junction;Port Hope
S1;200;124.3;Ott-TO;341.85;345.34;212.42;214.58;3.46;2.15;4.3;406;0.64;2724;Cobourg;Oshawa
S1;200;124.3;Ott-TO;352.06;354.22;218.76;220.1;2.15;1.34;0.82;2138;0.64;2724;Port Hope;Oshawa
S1;200;124.3;Ott-TO;355.64;358.08;220.98;222.5;2.42;1.5;0.91;1924;0.64;2724;Port Hope;Oshawa
S1;200;124.3;Ott-TO;365.04;366.29;226.83;227.6;1.23;0.76;1.01;1736;0.64;2724;Port Hope;Oshawa
S1;200;124.3;Ott-TO;367.12;367.77;228.12;228.52;0.65;0.4;0.88;1995;0.64;2724;Port Hope;Oshawa
S1;200;124.3;Ott-TO;368.67;369.38;229.08;229.52;0.71;0.44;0.84;2081;0.64;2724;Port Hope;Oshawa
S1;200;124.3;Ott-TO;372.77;374.64;231.63;232.79;1.83;1.14;1.17;1489;0.64;2724;Port Hope;Oshawa
S1;200;124.3;Ott-TO;375.75;377.82;233.48;234.77;2.04;1.27;1.49;1171;0.64;2724;Port Hope;Oshawa
S1;200;124.3;Ott-TO;380.03;383.71;236.14;238.43;3.62;2.25;1.0;1746;0.64;2724;Port Hope;Oshawa
S1;200;124.3;Ott-TO;384.73;390.04;239.06;242.36;5.19;3.22;1.7;1028;0.64;2724;Port Hope;Oshawa
S1;200;124.3;Ott-TO;394.52;394.58;245.14;245.18;0.06;0.04;0.65;2668;0.64;2724;Port Hope;Oshawa
S1;200;124.3;Ott-TO;395.2;398.26;245.57;247.47;3.03;1.88;1.0;1738;0.64;2724;Oshawa;Guildwood
S1;200;124.3;Ott-TO;399.05;409.58;247.96;254.5;10.49;6.52;1.01;1734;0.64;2724;Oshawa;Guildwood
S1;200;124.3;Ott-TO;412.34;412.39;256.22;256.25;0.05;0.03;0.7;2486;0.64;2724;Oshawa;Guildwood
S1;200;124.3;Ott-TO;412.72;412.76;256.45;256.48;0.04;0.02;0.8;2185;0.64;2724;Oshawa;Guildwood
S1;200;124.3;Ott-TO;413.09;417.44;256.68;259.39;4.26;2.65;1.02;1711;0.64;2724;Oshawa;Guildwood
S1;200;124.3;Ott-TO;420.23;421.8;261.12;262.09;1.56;0.97;1.2;1457;0.64;2724;Oshawa;Guildwood
S1;200;124.3;Ott-TO;425.11;425.16;264.15;264.18;0.05;0.03;0.72;2433;0.64;2724;Oshawa;Guildwood
S1;200;124.3;Ott-TO;425.79;428.11;264.57;266.02;2.27;1.41;3.08;567;0.64;2724;Guildwood;Toronto
S1;200;124.3;Ott-TO;428.6;430.85;266.32;267.72;2.24;1.39;1.0;1754;0.64;2724;Guildwood;Toronto
S1;200;124.3;Ott-TO;434.36;435.93;269.9;270.87;1.55;0.96;1.0;1747;0.64;2724;Guildwood;Toronto
S1;200;124.3;Ott-TO;437.89;444.8;272.09;276.39;6.83;4.24;2.68;651;0.64;2724;Guildwood;Toronto
S1;200;124.3;Ott-TO;445.04;445.92;276.54;277.08;0.87;0.54;1.35;1292;0.64;2724;Guildwood;Toronto
S1;200;124.3;MTL-TO;0.0;5.68;0.0;3.53;5.61;3.49;4.63;377;0.64;2724;Montréal;Dorval
S1;200;124.3;MTL-TO;9.62;11.14;5.98;6.92;1.49;0.93;1.06;1655;0.64;2724;Montréal;Dorval
S1;200;124.3;MTL-TO;11.73;13.46;7.29;8.36;1.72;1.07;0.77;2268;0.64;2724;Montréal;Dorval
S1;200;124.3;MTL-TO;14.45;14.97;8.98;9.3;0.51;0.32;1.72;1013;0.64;2724;Montréal;Dorval
S1;200;124.3;MTL-TO;15.36;16.57;9.54;10.3;1.21;0.75;1.05;1661;0.64;2724;Montréal;Dorval
S1;200;124.3;MTL-TO;17.76;17.8;11.04;11.06;0.04;0.02;1.08;1616;0.64;2724;Montréal;Dorval
S1;200;124.3;MTL-TO;34.79;36.28;21.62;22.54;1.46;0.91;3.11;562;0.64;2724;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;200;124.3;MTL-TO;39.62;41.66;24.62;25.89;2.01;1.25;0.95;1842;0.64;2724;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;200;124.3;MTL-TO;43.31;43.58;26.91;27.08;0.27;0.17;0.96;1819;0.64;2724;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;200;124.3;MTL-TO;59.01;59.79;36.67;37.15;0.76;0.47;0.96;1820;0.64;2724;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;200;124.3;MTL-TO;61.71;61.74;38.34;38.36;0.03;0.02;0.65;2675;0.64;2724;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;200;124.3;MTL-TO;87.92;87.95;54.63;54.65;0.03;0.02;0.66;2658;0.64;2724;Coteau;Brockville
S1;200;124.3;MTL-TO;102.47;108.67;63.67;67.52;6.09;3.78;1.53;1143;0.64;2724;Coteau;Brockville
S1;200;124.3;MTL-TO;122.89;124.31;76.36;77.24;1.39;0.86;1.0;1753;0.64;2724;Coteau;Brockville
S1;200;124.3;MTL-TO;130.55;133.56;81.12;82.99;3.0;1.86;0.76;2292;0.64;2724;Coteau;Brockville
S1;200;124.3;MTL-TO;181.2;181.24;112.59;112.62;0.04;0.02;0.82;2126;0.64;2724;Coteau;Brockville
S1;200;124.3;MTL-TO;181.56;183.97;112.82;114.31;2.36;1.47;1.02;1718;0.64;2724;Coteau;Brockville
S1;200;124.3;MTL-TO;201.62;204.36;125.28;126.98;2.72;1.69;1.46;1198;0.64;2724;Coteau;Brockville
S1;200;124.3;MTL-TO;205.12;206.53;127.46;128.33;1.4;0.87;0.92;1901;0.64;2724;Brockville;Gananoque
S1;200;124.3;MTL-TO;207.32;208.49;128.82;129.55;1.14;0.71;1.97;885;0.64;2724;Brockville;Gananoque
S1;200;124.3;MTL-TO;208.92;213.42;129.82;132.61;4.48;2.78;0.93;1887;0.64;2724;Brockville;Gananoque
S1;200;124.3;MTL-TO;213.93;220.66;132.93;137.11;6.68;4.15;2.22;785;0.64;2724;Brockville;Gananoque
S1;200;124.3;MTL-TO;227.24;231.36;141.2;143.76;4.09;2.54;3.37;518;0.64;2724;Brockville;Gananoque
S1;200;124.3;MTL-TO;231.67;232.62;143.95;144.54;0.93;0.58;2.36;739;0.64;2724;Brockville;Gananoque
S1;200;124.3;MTL-TO;232.95;233.54;144.75;145.12;0.59;0.37;0.94;1850;0.64;2724;Brockville;Gananoque
S1;200;124.3;MTL-TO;245.26;253.07;152.4;157.25;7.74;4.81;2.11;829;0.64;2724;Brockville;Kingston
S1;200;124.3;MTL-TO;254.4;255.29;158.08;158.63;0.88;0.55;1.06;1643;0.64;2724;Gananoque;Kingston
S1;200;124.3;MTL-TO;265.17;265.91;164.77;165.23;0.73;0.45;1.4;1249;0.64;2724;Gananoque;Kingston
S1;200;124.3;MTL-TO;266.17;284.45;165.39;176.75;18.08;11.23;4.57;382;0.64;2724;Gananoque;Kingston
S1;200;124.3;MTL-TO;286.69;288.63;178.14;179.35;1.89;1.17;2.35;742;0.64;2724;Kingston;Napanee
S1;200;124.3;MTL-TO;289.17;299.58;179.68;186.15;10.24;6.36;2.3;760;0.64;2724;Kingston;Napanee
S1;200;124.3;MTL-TO;306.17;309.86;190.25;192.54;3.68;2.29;1.05;1661;0.64;2724;Kingston;Napanee
S1;200;124.3;MTL-TO;314.91;322.79;195.68;200.57;7.77;4.83;2.01;867;0.64;2724;Kingston;Napanee
S1;200;124.3;MTL-TO;325.86;325.9;202.48;202.5;0.04;0.02;0.77;2260;0.64;2724;Napanee;Belleville
S1;200;124.3;MTL-TO;328.33;331.2;204.01;205.8;2.86;1.78;0.83;2092;0.64;2724;Napanee;Belleville
S1;200;124.3;MTL-TO;333.17;335.82;207.02;208.67;2.63;1.63;1.02;1706;0.64;2724;Napanee;Belleville
S1;200;124.3;MTL-TO;343.46;349.24;213.42;217.01;5.74;3.57;1.06;1648;0.64;2724;Napanee;Belleville
S1;200;124.3;MTL-TO;370.75;377.07;230.37;234.3;6.27;3.9;0.95;1845;0.64;2724;Belleville;Trenton Junction
S1;200;124.3;MTL-TO;378.16;378.77;234.98;235.36;0.61;0.38;0.85;2057;0.64;2724;Trenton Junction;Cobourg
S1;200;124.3;MTL-TO;388.28;398.99;241.27;247.92;10.7;6.65;0.82;2135;0.64;2724;Trenton Junction;Cobourg
S1;200;124.3;MTL-TO;424.68;433.14;263.88;269.14;8.39;5.21;2.64;661;0.64;2724;Trenton Junction;Port Hope
S1;200;124.3;MTL-TO;436.02;439.51;270.93;273.1;3.46;2.15;4.29;407;0.64;2724;Cobourg;Oshawa
S1;200;124.3;MTL-TO;446.23;448.39;277.27;278.62;2.15;1.34;0.82;2138;0.64;2724;Port Hope;Oshawa
S1;200;124.3;MTL-TO;449.81;452.25;279.5;281.02;2.42;1.5;0.91;1925;0.64;2724;Port Hope;Oshawa
S1;200;124.3;MTL-TO;459.21;460.46;285.34;286.12;1.23;0.76;1.01;1736;0.64;2724;Port Hope;Oshawa
S1;200;124.3;MTL-TO;461.29;461.94;286.63;287.04;0.65;0.4;0.88;1995;0.64;2724;Port Hope;Oshawa
S1;200;124.3;MTL-TO;462.84;463.55;287.6;288.04;0.71;0.44;0.84;2082;0.64;2724;Port Hope;Oshawa
S1;200;124.3;MTL-TO;466.94;468.81;290.14;291.31;1.83;1.14;1.18;1480;0.64;2724;Port Hope;Oshawa
S1;200;124.3;MTL-TO;469.92;471.99;291.99;293.28;2.04;1.27;1.49;1171;0.64;2724;Port Hope;Oshawa
S1;200;124.3;MTL-TO;474.2;477.88;294.65;296.94;3.62;2.25;1.0;1746;0.64;2724;Port Hope;Oshawa
S1;200;124.3;MTL-TO;478.9;484.21;297.57;300.87;5.19;3.22;1.69;1035;0.64;2724;Port Hope;Oshawa
S1;200;124.3;MTL-TO;488.69;488.74;303.66;303.69;0.05;0.03;0.76;2299;0.64;2724;Port Hope;Oshawa
S1;200;124.3;MTL-TO;489.36;489.4;304.07;304.1;0.04;0.02;0.66;2651;0.64;2724;Oshawa;Guildwood
S1;200;124.3;MTL-TO;491.01;492.42;305.1;305.98;1.38;0.86;1.0;1738;0.64;2724;Oshawa;Guildwood
S1;200;124.3;MTL-TO;494.74;495.68;307.42;308.0;0.92;0.57;1.01;1733;0.64;2724;Oshawa;Guildwood
S1;200;124.3;MTL-TO;503.18;503.75;312.66;313.02;0.57;0.35;0.8;2194;0.64;2724;Oshawa;Guildwood
S1;200;124.3;MTL-TO;507.06;511.61;315.07;317.9;4.47;2.78;1.02;1711;0.64;2724;Oshawa;Guildwood
S1;200;124.3;MTL-TO;512.53;515.99;318.47;320.62;3.44;2.14;1.09;1596;0.64;2724;Oshawa;Guildwood
S1;200;124.3;MTL-TO;519.9;519.94;323.05;323.08;0.04;0.02;0.68;2575;0.64;2724;Guildwood;Toronto
S1;200;124.3;MTL-TO;520.24;522.27;323.26;324.52;1.99;1.24;2.56;681;0.64;2724;Guildwood;Toronto
S1;200;124.3;MTL-TO;522.77;525.01;324.83;326.23;2.23;1.39;1.0;1753;0.64;2724;Guildwood;Toronto
S1;200;124.3;MTL-TO;528.52;530.09;328.41;329.38;1.55;0.96;1.0;1747;0.64;2724;Guildwood;Toronto
S1;200;124.3;MTL-TO;532.05;540.08;330.6;335.59;7.91;4.92;2.32;753;0.64;2724;Guildwood;Toronto
S1;250;155.3;MTL-QC;0.0;53.37;0.0;33.16;53.08;32.98;5.41;323;0.41;4257;Montréal;Saint-Hyacinthe
S1;250;155.3;MTL-QC;53.77;53.8;33.41;33.43;0.03;0.02;0.55;3181;0.41;4257;Saint-Hyacinthe;Drummondville
S1;250;155.3;MTL-QC;54.35;225.33;33.77;140.01;170.08;105.68;3.38;516;0.41;4257;Saint-Hyacinthe;Charny
S1;250;155.3;MTL-QC;230.01;232.25;142.92;144.31;2.23;1.39;0.71;2476;0.41;4257;Drummondville;Charny
S1;250;155.3;MTL-QC;233.18;247.53;144.89;153.81;14.22;8.84;3.88;450;0.41;4257;Drummondville;Sainte-Foy
S1;250;155.3;MTL-QC;248.45;248.48;154.38;154.4;0.03;0.02;0.57;3043;0.41;4257;Charny;Sainte-Foy
S1;250;155.3;MTL-QC;249.18;263.03;154.83;163.44;13.61;8.46;5.6;312;0.41;4257;Charny;Québec
S1;250;155.3;MTL-QC;263.06;263.6;163.46;163.79;0.53;0.33;0.81;2149;0.41;4257;Sainte-Foy;Québec
S1;250;155.3;MTL-QC;266.72;271.1;165.73;168.45;4.34;2.7;4.56;383;0.41;4257;Sainte-Foy;Québec
S1;250;155.3;MTL-Ott;0.0;5.68;0.0;3.53;5.61;3.49;4.63;377;0.41;4257;Montréal;Dorval
S1;250;155.3;MTL-Ott;6.87;8.61;4.27;5.35;1.73;1.07;0.5;3485;0.41;4257;Montréal;Dorval
S1;250;155.3;MTL-Ott;8.84;8.87;5.49;5.51;0.03;0.02;0.56;3112;0.41;4257;Montréal;Dorval
S1;250;155.3;MTL-Ott;9.3;11.14;5.78;6.92;1.8;1.12;1.06;1655;0.41;4257;Montréal;Dorval
S1;250;155.3;MTL-Ott;11.73;13.46;7.29;8.36;1.72;1.07;0.78;2236;0.41;4257;Montréal;Dorval
S1;250;155.3;MTL-Ott;13.89;22.96;8.63;14.27;8.98;5.58;1.73;1012;0.41;4257;Montréal;Coteau
S1;250;155.3;MTL-Ott;27.65;27.75;17.18;17.24;0.1;0.06;0.42;4200;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-Ott;27.96;41.67;17.37;25.89;13.59;8.44;3.42;511;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-Ott;43.1;43.62;26.78;27.1;0.5;0.31;1.31;1334;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-Ott;44.89;44.94;27.89;27.92;0.05;0.03;0.41;4238;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-Ott;56.28;57.17;34.97;35.52;0.88;0.55;0.47;3716;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-Ott;57.49;59.81;35.72;37.16;2.28;1.42;0.95;1840;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-Ott;61.09;75.7;37.96;47.04;14.56;9.05;3.28;532;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Alexandria
S1;250;155.3;MTL-Ott;79.19;85.57;49.21;53.17;6.29;3.91;3.09;566;0.41;4257;Coteau;Alexandria
S1;250;155.3;MTL-Ott;87.16;98.63;54.16;61.29;11.46;7.12;1.76;994;0.41;4257;Coteau;Alexandria
S1;250;155.3;MTL-Ott;99.84;106.15;62.04;65.96;6.26;3.89;2.96;590;0.41;4257;Alexandria;Casselman
S1;250;155.3;MTL-Ott;106.41;111.76;66.12;69.44;5.26;3.27;3.2;545;0.41;4257;Alexandria;Casselman
S1;250;155.3;MTL-Ott;112.96;127.33;70.19;79.12;14.28;8.87;1.88;929;0.41;4257;Alexandria;Casselman
S1;250;155.3;MTL-Ott;127.83;128.45;79.43;79.82;0.6;0.37;0.55;3197;0.41;4257;Alexandria;Casselman
S1;250;155.3;MTL-Ott;138.79;143.83;86.24;89.37;4.97;3.09;1.64;1062;0.41;4257;Alexandria;Ottawa
S1;250;155.3;MTL-Ott;178.85;185.56;111.13;115.3;6.64;4.13;2.5;700;0.41;4257;Casselman;Ottawa
S1;250;155.3;Ott-TO;0.0;7.35;0.0;4.57;7.23;4.49;4.37;400;0.41;4257;Ottawa;Smiths Falls
S1;250;155.3;Ott-TO;8.25;10.03;5.13;6.23;1.74;1.08;2.66;657;0.41;4257;Ottawa;Smiths Falls
S1;250;155.3;Ott-TO;15.89;19.42;9.87;12.07;3.51;2.18;1.34;1304;0.41;4257;Ottawa;Smiths Falls
S1;250;155.3;Ott-TO;20.98;33.56;13.04;20.85;12.52;7.78;1.49;1175;0.41;4257;Ottawa;Smiths Falls
S1;250;155.3;Ott-TO;43.55;62.99;27.06;39.14;19.39;12.05;1.01;1734;0.41;4257;Ottawa;Smiths Falls
S1;250;155.3;Ott-TO;63.92;75.29;39.72;46.78;11.23;6.98;4.61;379;0.41;4257;Ottawa;Brockville
S1;250;155.3;Ott-TO;88.77;97.12;55.16;60.35;8.25;5.13;1.77;985;0.41;4257;Smiths Falls;Brockville
S1;250;155.3;Ott-TO;108.85;119.26;67.64;74.1;10.25;6.37;4.43;394;0.41;4257;Smiths Falls;Gananoque
S1;250;155.3;Ott-TO;119.74;126.5;74.4;78.6;6.7;4.16;2.4;727;0.41;4257;Brockville;Gananoque
S1;250;155.3;Ott-TO;127.29;127.68;79.09;79.34;0.39;0.24;0.45;3914;0.41;4257;Brockville;Gananoque
S1;250;155.3;Ott-TO;129.14;137.2;80.24;85.25;8.01;4.98;3.18;550;0.41;4257;Brockville;Gananoque
S1;250;155.3;Ott-TO;137.51;139.41;85.44;86.63;1.85;1.15;1.51;1153;0.41;4257;Brockville;Gananoque
S1;250;155.3;Ott-TO;141.82;158.9;88.12;98.74;16.97;10.54;1.45;1205;0.41;4257;Brockville;Kingston
S1;250;155.3;Ott-TO;159.75;161.13;99.26;100.12;1.35;0.84;1.33;1315;0.41;4257;Gananoque;Kingston
S1;250;155.3;Ott-TO;162.17;222.55;100.77;138.29;59.81;37.16;4.54;385;0.41;4257;Gananoque;Napanee
S1;250;155.3;Ott-TO;222.91;228.65;138.51;142.08;5.66;3.52;3.06;570;0.41;4257;Kingston;Belleville
S1;250;155.3;Ott-TO;231.36;231.39;143.76;143.78;0.03;0.02;0.55;3150;0.41;4257;Napanee;Belleville
S1;250;155.3;Ott-TO;231.71;231.75;143.98;144.0;0.04;0.02;0.7;2481;0.41;4257;Napanee;Belleville
S1;250;155.3;Ott-TO;234.18;255.1;145.51;158.51;20.8;12.92;1.06;1647;0.41;4257;Napanee;Belleville
S1;250;155.3;Ott-TO;264.33;264.75;164.25;164.51;0.42;0.26;0.44;3938;0.41;4257;Belleville;Trenton Junction
S1;250;155.3;Ott-TO;276.21;284.59;171.63;176.84;8.3;5.16;0.95;1846;0.41;4257;Belleville;Cobourg
S1;250;155.3;Ott-TO;284.82;293.26;176.98;182.22;8.42;5.23;0.52;3344;0.41;4257;Trenton Junction;Cobourg
S1;250;155.3;Ott-TO;294.1;309.18;182.75;192.12;15.05;9.35;0.93;1877;0.41;4257;Trenton Junction;Cobourg
S1;250;155.3;Ott-TO;326.96;327.22;203.16;203.33;0.26;0.16;0.44;3952;0.41;4257;Trenton Junction;Cobourg
S1;250;155.3;Ott-TO;330.51;358.08;205.37;222.5;27.34;16.99;4.3;406;0.41;4257;Trenton Junction;Oshawa
S1;250;155.3;Ott-TO;359.46;359.84;223.36;223.59;0.38;0.24;0.44;3997;0.41;4257;Port Hope;Oshawa
S1;250;155.3;Ott-TO;360.98;393.27;224.3;244.37;31.83;19.78;1.7;1028;0.41;4257;Port Hope;Oshawa
S1;250;155.3;Ott-TO;393.85;398.26;244.73;247.47;4.35;2.7;1.0;1738;0.41;4257;Port Hope;Guildwood
S1;250;155.3;Ott-TO;399.05;409.58;247.96;254.5;10.49;6.52;1.01;1734;0.41;4257;Oshawa;Guildwood
S1;250;155.3;Ott-TO;411.94;417.44;255.97;259.39;5.36;3.33;1.02;1711;0.41;4257;Oshawa;Guildwood
S1;250;155.3;Ott-TO;418.36;425.16;259.96;264.18;6.76;4.2;1.2;1457;0.41;4257;Oshawa;Guildwood
S1;250;155.3;Ott-TO;425.74;428.35;264.54;266.16;2.54;1.58;3.08;567;0.41;4257;Guildwood;Toronto
S1;250;155.3;Ott-TO;428.6;435.93;266.32;270.87;7.28;4.52;1.0;1747;0.41;4257;Guildwood;Toronto
S1;250;155.3;Ott-TO;437.02;437.63;271.55;271.93;0.6;0.37;0.47;3688;0.41;4257;Guildwood;Toronto
S1;250;155.3;Ott-TO;437.89;445.92;272.09;277.08;7.91;4.92;2.68;651;0.41;4257;Guildwood;Toronto
S1;250;155.3;MTL-TO;0.0;5.68;0.0;3.53;5.61;3.49;4.63;377;0.41;4257;Montréal;Dorval
S1;250;155.3;MTL-TO;6.87;8.61;4.27;5.35;1.73;1.07;0.5;3485;0.41;4257;Montréal;Dorval
S1;250;155.3;MTL-TO;8.84;8.87;5.49;5.51;0.03;0.02;0.56;3109;0.41;4257;Montréal;Dorval
S1;250;155.3;MTL-TO;9.3;11.14;5.78;6.92;1.8;1.12;1.06;1655;0.41;4257;Montréal;Dorval
S1;250;155.3;MTL-TO;11.73;13.46;7.29;8.36;1.72;1.07;0.77;2268;0.41;4257;Montréal;Dorval
S1;250;155.3;MTL-TO;13.89;22.96;8.63;14.27;8.98;5.58;1.72;1013;0.41;4257;Montréal;Coteau
S1;250;155.3;MTL-TO;27.65;27.75;17.18;17.24;0.1;0.06;0.42;4200;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-TO;27.96;41.66;17.37;25.89;13.58;8.44;3.11;562;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-TO;43.08;43.61;26.77;27.1;0.51;0.32;0.96;1819;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-TO;44.87;44.92;27.88;27.91;0.05;0.03;0.41;4238;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-TO;56.23;57.15;34.94;35.51;0.9;0.56;0.47;3711;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-TO;57.47;59.79;35.71;37.15;2.28;1.42;0.96;1820;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-TO;61.08;61.74;37.95;38.36;0.65;0.4;0.65;2675;0.41;4257;Aéroport Montréal Pierre-Elliott Trudeau;Coteau
S1;250;155.3;MTL-TO;87.92;139.15;54.63;86.46;50.95;31.66;1.53;1143;0.41;4257;Coteau;Brockville
S1;250;155.3;MTL-TO;160.39;171.86;99.66;106.79;11.39;7.08;0.57;3054;0.41;4257;Coteau;Brockville
S1;250;155.3;MTL-TO;172.09;174.2;106.93;108.24;2.1;1.3;0.48;3624;0.41;4257;Coteau;Brockville
S1;250;155.3;MTL-TO;175.7;183.97;109.17;114.31;8.17;5.08;1.02;1718;0.41;4257;Coteau;Brockville
S1;250;155.3;MTL-TO;186.62;186.65;115.96;115.98;0.03;0.02;0.46;3783;0.41;4257;Coteau;Brockville
S1;250;155.3;MTL-TO;187.46;187.49;116.48;116.5;0.03;0.02;0.41;4251;0.41;4257;Coteau;Brockville
S1;250;155.3;MTL-TO;187.72;213.42;116.64;132.61;25.46;15.82;1.97;885;0.41;4257;Coteau;Gananoque
S1;250;155.3;MTL-TO;213.89;220.66;132.91;137.11;6.71;4.17;2.22;785;0.41;4257;Brockville;Gananoque
S1;250;155.3;MTL-TO;221.45;221.83;137.6;137.84;0.38;0.24;0.45;3917;0.41;4257;Brockville;Gananoque
S1;250;155.3;MTL-TO;223.3;231.36;138.75;143.76;8.01;4.98;3.37;518;0.41;4257;Brockville;Gananoque
S1;250;155.3;MTL-TO;231.67;233.57;143.95;145.13;1.85;1.15;2.36;739;0.41;4257;Brockville;Gananoque
S1;250;155.3;MTL-TO;235.97;253.07;146.62;157.25;16.98;10.55;2.11;829;0.41;4257;Brockville;Kingston
S1;250;155.3;MTL-TO;253.92;255.29;157.78;158.63;1.34;0.83;1.06;1643;0.41;4257;Gananoque;Kingston
S1;250;155.3;MTL-TO;256.33;322.79;159.28;200.57;65.74;40.85;4.57;382;0.41;4257;Gananoque;Napanee
S1;250;155.3;MTL-TO;325.51;325.9;202.26;202.5;0.37;0.23;0.77;2260;0.41;4257;Napanee;Belleville
S1;250;155.3;MTL-TO;328.33;349.24;204.01;217.01;20.79;12.92;1.06;1648;0.41;4257;Napanee;Belleville
S1;250;155.3;MTL-TO;358.52;358.94;222.77;223.03;0.42;0.26;0.44;3937;0.41;4257;Belleville;Trenton Junction
S1;250;155.3;MTL-TO;370.39;378.77;230.15;235.36;8.3;5.16;0.95;1845;0.41;4257;Belleville;Cobourg
S1;250;155.3;MTL-TO;379.0;387.44;235.5;240.74;8.42;5.23;0.54;3222;0.41;4257;Trenton Junction;Cobourg
S1;250;155.3;MTL-TO;388.28;403.36;241.27;250.64;15.05;9.35;0.82;2135;0.41;4257;Trenton Junction;Cobourg
S1;250;155.3;MTL-TO;421.14;421.39;261.68;261.84;0.25;0.16;0.44;3951;0.41;4257;Trenton Junction;Cobourg
S1;250;155.3;MTL-TO;424.68;452.25;263.88;281.02;27.34;16.99;4.29;407;0.41;4257;Trenton Junction;Oshawa
S1;250;155.3;MTL-TO;453.63;454.01;281.87;282.11;0.38;0.24;0.44;3998;0.41;4257;Port Hope;Oshawa
S1;250;155.3;MTL-TO;455.15;488.74;282.82;303.69;33.11;20.57;1.69;1035;0.41;4257;Port Hope;Oshawa
S1;250;155.3;MTL-TO;489.36;492.42;304.07;305.98;3.01;1.87;1.0;1738;0.41;4257;Oshawa;Guildwood
S1;250;155.3;MTL-TO;493.21;503.75;306.47;313.02;10.49;6.52;1.01;1733;0.41;4257;Oshawa;Guildwood
S1;250;155.3;MTL-TO;507.06;511.61;315.07;317.9;4.47;2.78;1.02;1711;0.41;4257;Oshawa;Guildwood
S1;250;155.3;MTL-TO;512.53;515.99;318.47;320.62;3.44;2.14;1.09;1596;0.41;4257;Oshawa;Guildwood
S1;250;155.3;MTL-TO;519.9;522.51;323.05;324.67;2.54;1.58;2.56;681;0.41;4257;Guildwood;Toronto
S1;250;155.3;MTL-TO;522.77;530.09;324.83;329.38;7.27;4.52;1.0;1747;0.41;4257;Guildwood;Toronto
S1;250;155.3;MTL-TO;531.18;531.79;330.06;330.44;0.6;0.37;0.47;3684;0.41;4257;Guildwood;Toronto
S1;250;155.3;MTL-TO;532.05;540.08;330.6;335.59;7.91;4.92;2.32;753;0.41;4257;Guildwood;Toronto
S1;300;186.4;MTL-QC;0.0;53.8;0.0;33.43;53.49;33.24;5.41;323;0.28;6130;Montréal;Drummondville
S1;300;186.4;MTL-QC;54.32;225.33;33.75;140.01;170.1;105.7;3.38;516;0.28;6130;Saint-Hyacinthe;Charny
S1;300;186.4;MTL-QC;229.6;248.48;142.67;154.4;18.69;11.61;3.88;450;0.28;6130;Drummondville;Sainte-Foy
